Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Botswana,BWA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.58091,..,..,..,..,..,..,..,..,..,..,..,81.18871,..,..,..,..,..,..,..,..,..,86.82318,..,..,..,..,..,..,..
Brazil,BRA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,74.58673,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.36788,..,..,..,88.61624,..,89.61523,90.00937,90.03662,90.29821,90.37918,91.41124,91.33785,91.48424,91.72943,92.0479,92.80844,93.07582,93.2275,..,..
British Virgin Islands,VGB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,77.7355,..,..,..,..,..,..,..,..,..,87.80418,..,..,..,..,..,..,..,..,..,92.67113,..,..,..,..,..,..,..,..,..,96.08556,..,..,..,..,..,..,97.21411,..,..
Bulgaria,BGR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.20356,..,..,..,..,..,..,..,..,..,98.35245,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,8.83023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.56923,..,..,..,..,12.84817,..,..,..,..,..,..,21.82292,..,23.5222,22.47258,28.29366,..,..,..,..,..,..,34.5994,..,..,..,41.22445,..,..
Burundi,BDI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,22.50855,..,..,..,..,..,..,..,..,..,..,37.38472,..,..,..,..,..,..,..,..,..,59.30362,..,..,..,..,..,..,..,48.08406,..,..,..,..,..,61.51349,..,..,68.37533,..,..,..
Cabo Verde,CPV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.79686,..,..,..,..,..,..,..,..,..,76.11044,..,..,..,..,..,..,..,..,..,..,..,85.32779,..,..,86.79029,..,..,..,..,..
Cambodia,KHM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.33503,..,..,..,..,..,73.60995,..,..,..,76.87129,76.13796,..,..,..,..,78.05509,80.52649,..,..,..,..,..
Cameroon,CMR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,41.21621,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.40916,..,..,..,..,..,..,70.67994,..,..,71.29051,..,..,..,..,..,..,..,77.07104,..,..
Canada,CAN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.24558,86.29176,86.5571,86.8034,87.05031,87.41764,87.09928,87.92161,88.22429,88.51087,88.78547,89.06016,89.36509,89.55641,90.15713,90.41947,90.64427,90.88846,91.08869,91.10729,91.17652,91.34948,91.44356,..,..,..,..,..
Cayman Islands,CYM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.86782,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,18.23617,..,..,..,..,..,..,..,..,..,..,..,..,33.62442,..,..,..,..,..,..,..,..,..,..,..,50.64517,..,..,..,..,..,..,..,..,..,36.75261,..,..,..,..,..,..,..,37.39582,..,..
Central Europe and the Baltics,CEB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,98.00388,98.02351,98.05582,98.08393,98.10595,98.13895,98.03511,98.0912,98.15035,98.19671,98.24695,98.28846,98.3342,98.37982,98.41951,98.45868,98.54301,98.47323,98.50885,98.53581,98.56584,98.58244,98.60523,98.62797,98.63563,98.65406,98.69185,98.89883,98.91722,98.93425,98.94539,98.95434,98.96629,98.97773,98.99103,..,..,..,..
Chad,TCD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.89465,..,..,..,..,..,..,25.65421,..,..,..,28.38143,..,..,..,..,..,..,..,..,..,..,26.00299,22.31155,..,..,..,..
Channel Islands,CHI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,91.1284,..,..,..,..,..,..,..,..,..,94.29114,..,..,..,..,..,..,..,..,..,95.71662,..,..,..,..,..,97.72245,97.66423,96.8186,96.70301,..,96.26706,..,96.87413,..,96.40228,..,..,..
China,CHN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,65.50509,..,..,..,..,..,..,..,77.78506,..,..,..,..,..,..,..,..,..,90.92021,..,..,..,..,..,..,..,..,..,95.12448,..,..,..,..,..,..,..,96.84089,..,..
Colombia,COL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.06309,..,..,91.20716,..,..,..,..,..,..,..,92.80378,92.84866,92.29968,92.65179,93.37818,93.24469,93.37233,93.58053,..,..,94.18625,94.24505,94.65385,..,95.09251,..,..
Comoros,COM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,47.91923,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.48923,..,..,..,..,..,..,..,..,..,..,..,49.19614,..,..,..,..,..,58.81702,..,..
"Congo, Dem. Rep.",COD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.17299,..,..,..,..,..,61.20555,..,..,..,..,75.01719,..,..,..,77.04268,..,..,..,..
"Congo, Rep.",COG,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.61912,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.11479,..,..,..,..,..,79.31117,..,..,..,..,..,..,80.29876,..,..
Costa Rica,CRI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.62904,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.86819,..,..,..,..,..,..,..,..,..,..,97.40658,..,..,..,..,..,..,97.86379,..,..
Cote d'Ivoire,CIV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.13928,..,..,..,..,..,..,..,..,..,36.35024,..,48.74076,..,..,..,..,..,..,..,..,..,..,..,40.98163,..,43.90842,..,..,..,47.16535,..,..
Croatia,HRV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.70155,..,..,..,..,..,..,..,..,..,98.14668,..,..,..,..,..,..,..,..,..,99.12536,..,..,..,..,..,..,..,..,..
Cuba,CUB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,97.84665,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.79907,..,..,..,..,..,..,..,..,..,99.75253,..,..,..,..,..,..,..,..
Curacao,CUW,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.36247,..,..,..,..,..,..,..,..,96.80363,..,..,..,..,..,..,..,..,..,98.67843,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.83303,..,..,..,..
Denmark,DNK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,73.06457,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.99647,..,..,..,..,88.24446,..,..,89.53873,90.10638,90.15518,90.85815,91.76376,91.99121,93.77846,..,..,..,..
Early-demographic dividend,EAR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,48.84734,49.08456,49.72158,50.35351,50.95872,51.04606,51.82678,52.7949,53.41555,54.21192,54.8667,55.49727,56.38532,57.12329,57.80435,58.65625,59.13795,60.16296,60.94898,61.74475,62.53832,63.2736,63.93401,66.96092,67.5736,68.25022,68.67856,69.37243,70.40444,71.19389,70.98648,71.24602,72.05182,73.28067,74.14258,75.28292,75.288,75.91932,76.4219,77.23737,77.95578,78.5781,79.017,79.35413,79.84099,..
East Asia & Pacific,EAS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,65.94049,66.13179,67.14675,68.14903,68.64389,70.21549,70.95321,72.12058,73.06336,73.96934,74.76787,75.94205,79.8541,80.50236,80.41244,81.63425,82.16196,82.64431,83.21574,83.77915,84.27193,89.32095,89.67199,90.02174,90.31385,90.73948,91.12373,91.51487,91.86685,92.24869,92.67111,93.66003,93.92569,94.24691,94.26799,94.07524,94.31336,94.42037,94.91773,95.13827,95.27538,95.47143,95.62532,95.77401,..
East Asia & Pacific (excluding high income),EAP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,63.81468,63.98658,65.10827,66.22223,66.79413,68.48507,69.34573,70.65393,71.70456,72.70993,73.6005,74.84361,79.20539,79.90527,79.78748,81.12926,81.69489,82.21534,82.8107,83.39981,83.9193,89.55479,89.92096,90.24909,90.55647,91.00655,91.3847,91.75577,92.09282,92.4609,92.88399,93.96147,94.1986,94.51883,94.60774,94.45591,94.67794,94.77902,95.19567,95.40923,95.53955,95.72929,95.87912,96.02679,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,63.33605,63.51207,64.65175,65.78302,66.36386,68.07573,68.94728,70.27234,71.33608,72.35347,73.25657,74.51508,78.93252,79.64088,79.52182,80.88,81.45362,81.98232,82.58658,83.18374,83.71184,89.42046,89.79142,90.12408,90.43613,90.89234,91.27607,91.65275,91.99475,92.36782,92.79654,93.8874,94.12742,94.45156,94.54157,94.38782,94.61258,94.71494,95.13671,95.35287,95.48483,95.67691,95.8286,95.9781,..
Ecuador,ECU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,83.55269,..,..,..,..,..,..,..,88.29876,..,..,..,..,..,..,..,..,..,..,90.98403,..,..,..,..,..,92.09679,92.39005,92.24976,91.85404,91.5869,92.06473,93.29463,94.22264,94.45566,94.35023,92.82979,..,..,..
"Egypt, Arab Rep.",EGY,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,38.19676,..,..,..,..,..,..,..,..,..,44.42399,..,..,..,..,..,..,..,..,..,55.587,..,..,..,..,..,..,..,..,67.33187,66.36991,..,..,..,72.04785,..,73.86559,72.4425,..,..,..,71.16825,..,..,..
El Salvador,SLV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.14316,..,..,..,..,..,..,..,..,..,..,..,..,..,83.55946,82.02863,83.9513,84.10289,84.49272,85.49399,..,86.76758,..,87.96985,88.14177,88.48271,89.0086,..,..
Equatorial Guinea,GNQ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.3083,..,..,..,..,..,..,..,..,..,94.37054,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.51395,..,..,..,..,..,64.66297,..,..,..,..,..,..,..,..,..,76.57052,..,..
Estonia,EST,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.72644,..,..,..,..,..,..,..,..,..,..,99.7672,..,..,..,..,..,..,..,..,..,..,99.88579,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,55.32504,..,..,..,..,..,..,..,..,..,67.23938,..,..,..,..,..,..,..,..,..,..,..,..,..,81.6607,..,..,..,..,..,..,..,..,..,83.09829,..,..,..,..,..,..,..,88.41938,..,..
Ethiopia,ETH,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.01135,..,..,..,..,..,..,..,..,..,35.9,29.82034,..,38.99598,..,..,..,..,..,..,..,..,..,51.77118,..,..,..
Euro area,EMU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.67233,95.81139,95.97294,96.09913,96.24655,96.36094,96.42076,96.51696,96.69612,96.7902,96.91914,96.92447,97.07691,97.08747,97.24707,97.41753,97.58095,97.89368,97.99822,98.06864,98.11635,98.16487,98.25479,98.27192,98.33352,98.37897,..
Europe & Central Asia (excluding high income),ECA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,93.99758,94.70399,94.91088,94.96161,95.09812,95.23738,95.3129,95.51211,95.54319,95.66255,95.78306,95.90112,96.02189,96.20564,96.31779,96.65229,96.7486,96.86665,96.9455,97.03178,97.10566,97.28277,97.49642,97.45502,97.55095,97.55498,98.06337,98.37868,98.63469,98.76822,98.81672,98.84981,98.87846,98.99888,98.97246,99.00774,99.04349,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,94.59325,95.18827,95.36482,95.41021,95.52937,95.61264,95.68763,95.8666,95.90319,96.01412,96.12406,96.2331,96.34434,96.5065,96.60855,96.90092,96.96106,97.06623,97.13755,97.21596,97.28034,97.43356,97.61785,97.58544,97.66927,97.67837,98.15779,98.42805,98.64799,98.76374,98.80722,98.8376,98.86424,98.96905,98.94835,98.98051,99.01315,..
European Union,EUU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.94289,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.08211,..,..,..
Finland,FIN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,52.84653,53.291,53.75729,54.13973,54.87578,55.59063,56.0867,56.67658,57.37301,57.823,58.28946,59.22069,60.09626,60.72531,61.5854,62.45851,63.12662,60.74933,61.56154,62.02092,61.98641,63.12842,63.3392,64.62337,60.51328,60.53365,60.02249,60.28729,60.10028,62.01157,62.43823,63.40736,62.14889,64.272,65.00602,63.49599,63.74937,..
France,FRA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.23367,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.2838,..,..,..,..,..,84.66716,..,..
"Gambia, The",GMB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.81773,..,..,..,..,..,..,..,..,..,..,..,..,41.95005,..,50.77797,..,..,..,..,..
Georgia,GEO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.65235,..,..,..,..,..,..,..,..,..,..,..,99.58619,..,..,99.36426,..,..,..
Germany,DEU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.89747,..,..,..,..,..,..,..,..,..,71.49707,..,..,..,..,..,..,..,79.03964,..,..
Gibraltar,GIB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Global Partnership for Education,FTI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,48.07182,48.34369,48.73258,49.08478,49.46957,49.85926,50.03678,50.54391,51.29286,51.84306,52.33313,52.68822,53.47063,54.21946,54.94037,55.445,56.02051,56.70518,57.90676,58.60023,58.0359,58.73711,59.3382,60.02488,61.09765,60.8053,62.06709,59.91618,61.56221,61.9946,62.47073,62.56715,63.38773,64.10307,64.81015,65.62063,66.96464,67.65809,67.95024,68.39692,..
Greece,GRC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,90.51232,..,..,..,..,..,..,..,..,..,92.61045,..,..,..,..,..,..,..,..,..,95.99436,..,..,..,93.04431,..,93.93155,..,93.90511,..,97.36874,..,..,..,..,..,..,97.93595,..,..
Greenland,GRL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,97.79447,..,..,..,..,..,..,..,..,..,..,..,..,..,98.6,..,..,..,..,..,..,..,..,..,98.6,..,..,..,..,..,..,..,..,..,98.6,..,..,..,..,..,..,..,..,..,98.6,..,..,..,..,..,..
Guam,GUM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,96.42065,..,..,..,..,..,..,..,..,..,99.36915,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.21164,..,..,..,..,..,..,..,69.10173,..,..,..,..,..,..,..,..,..,78.26486,77.03867,81.2859,..,..,..,..,..,..
Guinea,GIN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.55375,..,..,..,..,..,..,29.70402,..,..,..,..,..,..,25.30774,..,..,..,32.00384,..,..,..,..,..,..
Guinea-Bissau,GNB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,19.95825,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.35777,..,..,..,..,..,..,..,..,..,..,..,..,..,45.58116,..,..,..,..,..,..
Guyana,GUY,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.99401,..,..,..,..,85.63973,..,..,..,..,..,..
Haiti,HTI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,34.73469,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.7439,..,..,48.68502,..,..,..,..,..,..,..,..,..,61.69135,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.91467,43.54397,43.91914,44.55719,45.12296,45.38173,45.68184,46.06183,46.66929,46.65383,47.14896,47.96724,48.6453,49.42824,50.14256,51.00136,51.45423,52.27741,53.71557,52.95455,51.33659,52.86617,53.10872,53.25834,54.07489,56.10511,57.3334,58.32618,59.16484,59.64676,60.45881,61.38893,61.88289,62.50519,..
